,username,tweetcreatedts,text,english
245,HirziHaikal,2021-11-15 10:43:11,"Rakan, mulai tanggal 4 Oktober 2021, perjalanan dari dan menuju ke Sabang diwajibkan untuk menunjukkan sertifikat vaksin. Petugas loket akan meminta Rakan untuk menunjukkan sertifikat vaksin pada saat pembelian tiket kapal di pelabuhan.
#DishubAceh
#Vaksin https://t.co/a8kfMMG66u","Partner, from October 4, 2021, traveling from and headed to Sabang is obliged to show the vaccine certification.The pendant officer will ask a friend to show the vaccine certification at the time of the purchase of a ship ticket at the port.
#Dishubaceh
#Vaksin https://t.co/a8kfmmg66u"
246,HirziHaikal,2021-11-15 10:41:57,"Sebagai informasi, Kantor Kesehatan Pelabuhan (KKP) Kelas III Banda Aceh menyediakan posko vaksinasi di ruang tunggu Pelabuhan Penyeberangan Ulee Lheue. Hal ini dilakukan guna memudahkan masyarakat yang akan berangkat namun belum memiliki sertifikat vaksin.

#DishubAceh
#Vaksin https://t.co/4ykIkR60Km","For information, the Ports Health Office (KKP) Class III Banda Aceh provided vaccination posts in the waiting room of Ulee Lheue's crossing port.This is done to make it easier for people who will depart but do not have a vaccine certificate.

#Dishubaceh.
#VAKSIN https://t.co/4ykikr60km."
247,IndrySelenia,2021-11-15 10:40:43,Pemberian vaksin COVID-19 keluaran Pfizer BioNTech kepada kanak-kanak berusia di bawah 12 tahun akan bermula pada 2022 - KKM. . #onenews #vaksin #covid19. Reposted from,Provision of Covid-19 vaccine Products Pfizer Beastech to children under 12 will begin at 2022 - MOH..#onenews #vaksin # covid19.Reposted from
248,Markidil3,2021-11-15 10:37:31,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
249,innuyana,2021-11-15 10:37:07,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
250,Beritasatu,2021-11-15 10:36:03,"Stok vaksin Covid-19 di Indonesia saat ini dalam posisi aman.

Selengkapnya: 👇 #VaksinCovid19 https://t.co/FLv6G1zmiq","Covid-19 vaccine stock in Indonesia is currently in a safe position.

Learn more: 👇 # VaksinCovid19 https://t.co/FLV6G1ZMIQ"
251,InggridYusita,2021-11-15 10:30:27,8 juta dosis vaksin Sinovac ini tiba di Indonesia dalam 2 tahap. #Vaksinasi #vaksin #Sinovac.,8 million doses of Sinovac vaccine arrived in Indonesia in 2 stages.#VACKINATION #VAKSIN #SINOVAC.
252,suka_tx,2021-11-15 09:48:55,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
253,HyeYanti,2021-11-15 09:47:02,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
254,tribunkaltim,2021-11-15 09:37:46,"Cara Download Sertifikat Vaksin Covid-19 lewat WhatsApp, Daftar Fitur Chatbot WA Pedulilindungi
 
#vaksinCovid19 #sertifikatvaksinCovid19 #Covid19Indonesia 

https://t.co/VsOp8Mow1o via @tribunkaltim","How to Download Covid-19 Vaccine Certificate Through WhatsApp, List of Features Chatbot Wa Pedulina Protection
 
# VaksinCovid19 # certificateVaksincovid19 # Covid1Indonesia

https://t.co/vsop8mow1o via @tribunkaltim."
255,sijack88,2021-11-15 09:32:44,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
256,umay_patria,2021-11-15 09:28:15,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
257,DiskursusNet,2021-11-15 09:23:49,"Vaksinasi Harus Dipercepat, IDI Bandar Lampung: Sambil Tunggu Kebijakan Booster
https://t.co/lu5p55zFTr

#lampung 
#anakmuda 
#mediaonline 
#beritalampungterkini 
#lampungupdate 
#diskursusnetwork 
#viralindonesia
#beritaterkini
#anakmudalampung
#Vaksin","Vaccination must be accelerated, Idi Bandar Lampung: while waiting for a booster policy
https://t.co/lu5p55zftr.

#Lampung
#young adult
#online media
#Beralampungterkini
#LampungPungUpdate
#DiskursusNetwork
#viralindonesia.
#latest news
#anakmudalampung
#Vaccine"
258,sendaltunggal1,2021-11-15 08:44:39,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
259,gatauT_T,2021-11-15 08:29:35,"Hallo Sobat STPI!
Banyak banget nih yang nanya soal vaksin covid-19 aman gak ya untuk #tbsurvivor?
Jawabannya aman aja kok, 
Yuk, #vaksinCOVID19 agar kita bisa sama-sama bantu untuk menurunkan pandemi. Jangan lupa pakai masker, jaga jarak dan sering cuci tangan pakai sabun ya 😇 https://t.co/sVUxfXH2IQ","Hello Buddy STPI!
I really want to ask about the covid-19 vaccine safe or not #Tbsurvivor?
Just a safe answer,
Come on, # Vaksincovid19 so that we can both help to reduce pandemics.Don't forget to use a mask, keep the distance and often wash your hands using soap 😇 https://t.co/svuxFXH2IQ"
260,StopTBIndonesia,2021-11-15 08:26:31,"Hallo Sobat STPI!
Banyak banget nih yang nanya soal vaksin covid-19 aman gak ya untuk #tbsurvivor?
Jawabannya aman aja kok, 
Yuk, #vaksinCOVID19 agar kita bisa sama-sama bantu untuk menurunkan pandemi. Jangan lupa pakai masker, jaga jarak dan sering cuci tangan pakai sabun ya 😇 https://t.co/sVUxfXH2IQ","Hello Buddy STPI!
I really want to ask about the covid-19 vaccine safe or not #Tbsurvivor?
Just a safe answer,
Come on, # Vaksincovid19 so that we can both help to reduce pandemics.Don't forget to use a mask, keep the distance and often wash your hands using soap 😇 https://t.co/svuxFXH2IQ"
261,kavani_r,2021-11-15 08:23:19,"Yuk Kite Vaksin di Citos :)
#SerbuanVaksin #Vaksin #VaksinTNI #SerbuanVaksinTNI #vaksinasiturunkancovid https://t.co/iuVmHv218P","Yuk Kite Vaccine in Citos :)
#SerbuanVaksin #VAKSINNI #VAKSINTI #SerbuanVakStni #VAKSInasitEnCoVid https://t.co/iuvMHV218P"
262,kavani_r,2021-11-15 08:23:12,"Yuk Kite Vaksin di Citos :)
#SerbuanVaksin #Vaksin #VaksinTNI #SerbuanVaksinTNI #vaksinasiturunkancovid https://t.co/BXr6cMatzZ","Yuk Kite Vaccine in Citos :)
#SerbuanVaksin #Vaksin #VAKSINTI #SerbuanVakStni #VakSinasitureasCovid https://t.co/bxr6cmatzz"
263,kavani_r,2021-11-15 08:23:06,"Yuk Kite Vaksin di Citos :)
#SerbuanVaksin #Vaksin #VaksinTNI #SerbuanVaksinTNI #vaksinasiturunkancovid https://t.co/wtIZV1cvEP","Yuk Kite Vaccine in Citos :)
#Serbuavaksin #VAKSINNI #VAKSINTI #SerbuanVakStni #VakSinasiturryCovid https://t.co/Wtizv1Cvep"
264,kavani_r,2021-11-15 08:22:59,"Yuk Kite Vaksin di Citos :)
#SerbuanVaksin #Vaksin #VaksinTNI #SerbuanVaksinTNI #vaksinasiturunkancovid https://t.co/F5ZlmArYc6","Yuk Kite Vaccine in Citos :)
#SerbuanVaksin #Vaksin #VAKSINTI #SerbuanVakStni #VakSinasitureasCovid https://t.co/F5ZLmaryC6"
265,kavani_r,2021-11-15 08:22:53,"Yuk Kite Vaksin di Citos :)
#SerbuanVaksin #Vaksin #VaksinTNI #SerbuanVaksinTNI #vaksinasiturunkancovid https://t.co/tvmWniYsub","Yuk Kite Vaccine in Citos :)
#SerbuanVaksin #VAKSINNI #VAKSINTI #SerbuanVakStni #VakSinasitureasCovid https://t.co/tvmwniySub"
266,kavani_r,2021-11-15 08:22:46,"Yuk Kite Vaksin di Citos :)
#SerbuanVaksin #Vaksin #VaksinTNI #SerbuanVaksinTNI #vaksinasiturunkancovid https://t.co/LHEjF1qkeQ","Yuk Kite Vaccine in Citos :)
#Serbuavaksin #VAKSINNI #VAKSINTI #SerbuanVakStni #VakSinasitureCovid https://t.co/HeJF1QKEQ"
267,kavani_r,2021-11-15 08:22:38,"Yuk Kite Vaksin di Citos :)
#SerbuanVaksin #Vaksin #VaksinTNI #SerbuanVaksinTNI #vaksinasiturunkancovid https://t.co/6aRUr3lIVt","Yuk Kite Vaccine in Citos :)
#SerbuanVaksin #Vaksin #VAKSINTI #SerbuanVakStni #VakSinasitureasCovid https://t.co/6arur3livt"
268,kavani_r,2021-11-15 08:22:31,"Yuk Kite Vaksin di Citos :)
#SerbuanVaksin #Vaksin #VaksinTNI #SerbuanVaksinTNI #vaksinasiturunkancovid https://t.co/oIxqoBWttX","Yuk Kite Vaccine in Citos :)
#VAKSINNI #SerbuanVaksin #SerbuanVakStni #VakSinasitEnCoVid https://t.co/oixQobwttx"
269,kavani_r,2021-11-15 08:22:23,"Yuk Kite Vaksin di Citos :)
#SerbuanVaksin #Vaksin #VaksinTNI #SerbuanVaksinTNI #vaksinasiturunkancovid https://t.co/g8dmKa0Q5D","Yuk Kite Vaccine in Citos :)
#SerbuanVaksin #VAKSINNI #VAKSINTI #SerbuanVakStni #VakSinasiturryCovid https://t.co/G8DMKA0Q5D"
270,kavani_r,2021-11-15 08:22:15,"Yuk Kite Vaksin di Citos :)
#SerbuanVaksin #Vaksin #VaksinTNI #SerbuanVaksinTNI #vaksinasiturunkancovid https://t.co/WNEDTob1b2","Yuk Kite Vaccine in Citos :)
#SerbuanVaksin #VAKSINNI #VAKSINTI #SerbuanVakStni #VakSinasitureasCovid https://t.co/wnedtob1b2"
271,traxxfmofficial,2021-11-15 08:05:02,"Australia, antara negara paling pantas dalam pemberian vaksin COVID-19 kini merancang program vaksinasi dalam kalangan kanak-kanak bawah umur 12 tahun mulai Januari depan.

Foto : AFP

#onenews #vaksin #Australia https://t.co/RtlDoSEXrA","Australia, among the fastest countries in the Covid-19 vaccine, is now planning a vaccination program among 12 years of age from January next year.

Photo: AFP

#onenews #vaksin #australia https://t.co/rtldosexra"
272,traxxfmofficial,2021-11-15 07:55:01,"Orang ramai yang mendapat janji temu pemberian dos penggalak COVID-19 diminta hadir untuk menerima suntikan mereka. 

Foto Hiasan

@kementeriankesihatanmalaysia
@khairykj

#onenews #dospenggalak #vaksin https://t.co/Ar8rb66Jto","People who have appointed doses of Covid-19 boosters are asked to attend their injection.

Decorative photo

@Ministry of Health Malaysia
@khairykj

#onenews #dospetak #vaksin https://t.co/ar8rb66jto"
273,StopPlandemit,2021-11-15 07:51:23,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
274,dedycule,2021-11-15 07:21:05,"Vaksinasi 1 &amp; 2 selesai💪
#Vaksin #vaksinasiturunkancovid https://t.co/Qypqwhevua","Vaccination 1 & amp;2 finished💪
#VAKSIN #VAKSInasit LowerCovid https://t.co/qypqwhevua."
275,_aixfir_,2021-11-15 06:57:12,"“Berapa Kali Nak Cakap..’ – Persoal Fungsi Vaksin, Doktor Bidas Kenyataan Rita Rudaini | https://t.co/NztNtmK8bu #Covid-19 #mask #PKP #vaksin","""How many times to say .. '- question vaccine function, doctor Bidas statement Rita Rudaini |https://t.co/nztntmk8bu # covid-19 #mask #pkp #vaksin"
276,ohtweet,2021-11-15 06:53:50,"“Berapa Kali Nak Cakap..’ – Persoal Fungsi Vaksin, Doktor Bidas Kenyataan Rita Rudaini | https://t.co/NztNtmK8bu #Covid-19 #mask #PKP #vaksin","""How many times to say .. '- question vaccine function, doctor Bidas statement Rita Rudaini |https://t.co/nztntmk8bu # covid-19 #mask #pkp #vaksin"
277,Returned_Jedi,2021-11-15 06:48:09,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
278,c1nt4_2l2,2021-11-15 06:11:54,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
279,VirtualThumb,2021-11-15 05:52:05,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
280,Bambang83592054,2021-11-15 05:36:14,"vaksinasi dan disiplin prokes
#vaksin #covid #protokol #kesehatan https://t.co/5LGlkePQij","Vaccination and Discipline Prokes
#VAKSIN #Covid #Protokol #Health https://t.co/5lglkepQij"
281,Bambang83592054,2021-11-15 05:35:59,"disiplin ketat protokol kesehatan dan melaksanakan vaksinasi
#vaksin #covid #protokol #kesehatan https://t.co/oeXVFODUar","strict discipline of health protocols and carry out vaccinations
#VAKSIN #Covid #Protokol #Health https://t.co/OexVFoduar"
282,WKusuma11,2021-11-15 05:27:47,"vaksinasi dan disiplin prokes
#vaksin #covid #protokol #kesehatan https://t.co/9GI4ASrVvV","Vaccination and Discipline Prokes
#VAKSIN #Covid #Protokol #Health https://t.co/9gi4asrvvv"
283,WKusuma11,2021-11-15 05:27:42,"disiplin ketat protokol kesehatan dan melaksanakan vaksinasi
#vaksin #covid #protokol #kesehatan https://t.co/vsaBA0aRLR","strict discipline of health protocols and carry out vaccinations
#VAKSIN #Covid #Protokol #Health https://t.co/vsaba0arlr"
284,KuatMerah,2021-11-15 05:26:57,"vaksinasi dan disiplin prokes
#vaksin #covid #protokol #kesehatan https://t.co/ddLQt7FNU2","Vaccination and Discipline Prokes
#VAKSIN #Covid #Protokol #Health https://t.co/DDLQT7FNU2"
285,KuatMerah,2021-11-15 05:26:51,"disiplin ketat protokol kesehatan dan melaksanakan vaksinasi
#vaksin #covid #protokol #kesehatan https://t.co/s9otQrhjbJ","strict discipline of health protocols and carry out vaccinations
#VAKSIN #Covid #Protokol #Health https://t.co/s9otqrhjbj"
286,BabangBachri,2021-11-15 05:20:11,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
287,tribunkaltim,2021-11-15 05:11:38,"Penerima Booster Vaksin Covid-19 Ada yang Gratis dan Berbayar, Kisaran Harga Pfizer, Moderna, Sinovac
 
#vaksinCovid19 #Covid19 #VirusCorona #boostervaksinCovid19

https://t.co/ihG6r0toIl via @tribunkaltim","Covid-19 vaccine booster receiver is free and paid, the price range of Pfizer, Moderna, Sinovac
 
# VaksinCovid19 # Covid19 #Viruscorona # boostervaksinVid19

https://t.co/IHG6R0toil via @tribunkaltim."
288,emha_baraja,2021-11-15 05:08:22,"Idris (65) dan Yatimah (69) warga Kaliawi, Tanjungkarang Pusat, Bandar Lampung, meninggal dunia usai menerima vaksin covid-19 di lingkungan RT 04 pada Sabtu, 23 Oktober 2021 lalu.

#vaksin #vaksinasiturunkancovid
#bandarlampung #lampostco
https://t.co/9lm9CQCTy4","Idris (65) and Yatimah (69) Sitans Kaliawi, Tanjungkarang Center, Bandar Lampung, died after receiving the Covid-19 vaccine in the neighborhood of RT 04 on Saturday, October 23, 2021.

#VAKSIN #VAKSInasitureascovid
#BandarLampung #Lampostco.
https://t.co/9LM9CQCTY4."
289,UMSorong,2021-11-15 04:42:44,"Hari/Tanggal : Selasa, 16 November 2021
Tempat : Kampus Universitas Muhammadiyah Sorong
Waktu : 08.00-17.00 WIT

TERSEDIA 2000 DOSIS VAKSIN DAN BERBAGAI MACAM DOORPRIZE

#vaksìnasicovid19 #vaksin #infopapuabarat #Infoumsorong #kotasorong #infokotasorong","Day / date: Tuesday, November 16, 2021
Place: Muhammadiyah Sorong University campus
Time: 08.00-17.00 WIT

2000 vaccine doses and various kinds of door prizes

# Vaksìnasicovid19 #VAKSIN #InfoPoutaAbarat #infoumSorong #Kotasorong #Infokot A"
290,lampungpostid,2021-11-15 04:27:24,"Pemerintah  Pusat menargetkan vaksinasi Covid-19 secara nasional dan seluruh daerah mencapai 70% setidaknya untuk dosis pertama pada akhir tahun ini. 

#Vaksinasi #Vaksin #Pandemi #beritaterkini #lampungpostid
 https://t.co/xs7yEeqU4I","The central government targets Covid-19 vaccination nationally and the entire region reaches 70% at least for the first dose at the end of this year.

#VAKSINAN #VAKSIN #Pandemi #BeritaKini #LampungPostID
 https://t.co/xs7yEQU4i."
